"SK_ID_CURR","TARGET","NAME_CONTRACT_TYPE","CODE_GENDER","FLAG_OWN_CAR","FLAG_OWN_REALTY","CNT_CHILDREN","AMT_INCOME_TOTAL","AMT_CREDIT","AMT_ANNUITY","AMT_GOODS_PRICE","NAME_INCOME_TYPE","NAME_EDUCATION_TYPE","NAME_FAMILY_STATUS","NAME_HOUSING_TYPE","REGION_POPULATION_RELATIVE","DAYS_BIRTH","DAYS_EMPLOYED","DAYS_REGISTRATION","DAYS_ID_PUBLISH","FLAG_MOBIL","FLAG_EMP_PHONE","FLAG_WORK_PHONE","FLAG_CONT_MOBILE","FLAG_PHONE","FLAG_EMAIL","CNT_FAM_MEMBERS","REGION_RATING_CLIENT","REGION_RATING_CLIENT_W_CITY","WEEKDAY_APPR_PROCESS_START","HOUR_APPR_PROCESS_START","REG_REGION_NOT_LIVE_REGION","REG_REGION_NOT_WORK_REGION","LIVE_REGION_NOT_WORK_REGION","REG_CITY_NOT_LIVE_CITY","REG_CITY_NOT_WORK_CITY","LIVE_CITY_NOT_WORK_CITY","ORGANIZATION_TYPE","DAYS_LAST_PHONE_CHANGE","NAME_TYPE_SUITE","OCCUPATION_TYPE"
124245,0,"Cash loans","F","N","Y",0,135000,536917.5,28737,463500,"Working","Secondary / secondary special","Married","House / apartment",0.020713,-20125,-6529,-14174,-3591,1,1,0,1,0,0,2,3,2,"WEDNESDAY",12,0,0,0,0,0,0,"Medicine",-1027,"Unaccompanied","Laborers"
321778,0,"Cash loans","F","N","N",1,112500,283419,13342.5,234000,"Working","Secondary / secondary special","Separated","Rented apartment",0.00702,-10831,-398,-10789,-2961,1,1,0,1,0,0,2,2,2,"SATURDAY",11,0,0,0,1,1,0,"Self-employed",-2109,"Unaccompanied","Sales staff"
294210,1,"Cash loans","F","N","Y",0,112500,593010,19260,495000,"Working","Secondary / secondary special","Married","House / apartment",0.019101,-15677,-1187,-8726,-4211,1,1,0,1,0,0,2,2,2,"TUESDAY",9,0,0,0,0,1,1,"Other",-2144,"Unaccompanied","Medicine staff"
344646,1,"Cash loans","M","N","Y",0,112500,269550,18364.5,225000,"Working","Secondary / secondary special","Single / not married","House / apartment",0.01885,-14962,-780,-867,-907,1,1,1,1,1,0,1,2,2,"WEDNESDAY",16,0,0,0,0,0,0,"Business Entity Type 2",-785,"Unaccompanied","Laborers"
219339,0,"Cash loans","F","N","Y",0,112500,132444,14184,117000,"Pensioner","Secondary / secondary special","Married","House / apartment",0.010006,-21398,365243,-3781,-4029,1,0,0,1,0,0,2,2,2,"WEDNESDAY",8,0,0,0,0,0,0,"XNA",-231,"Unaccompanied",NA
341569,0,"Cash loans","M","Y","N",0,211500,1237684.5,47272.5,1138500,"Working","Secondary / secondary special","Married","House / apartment",0.028663,-22484,-914,-545,-5122,1,1,0,1,0,0,2,2,2,"SATURDAY",10,0,0,0,0,0,0,"Self-employed",-1,"Unaccompanied","Drivers"
214715,0,"Cash loans","F","N","Y",0,157500,90000,9031.5,90000,"Commercial associate","Secondary / secondary special","Separated","Rented apartment",0.018209,-15801,-5888,-4406,-4526,1,1,0,1,0,0,1,3,3,"MONDAY",9,0,0,0,0,0,0,"Business Entity Type 3",-1946,"Unaccompanied",NA
210003,0,"Cash loans","M","Y","N",0,405000,497520,25402.5,450000,"Commercial associate","Secondary / secondary special","Married","House / apartment",0.04622,-18196,-2386,-3407,-1751,1,1,1,1,0,0,2,1,1,"MONDAY",13,0,1,1,0,1,1,"Security",-1583,"Unaccompanied","Security staff"
351196,0,"Cash loans","F","Y","Y",0,135000,110331,11043,103500,"Working","Secondary / secondary special","Married","House / apartment",0.018801,-18968,-1942,-8333,-2532,1,1,0,1,0,0,2,2,2,"MONDAY",6,0,0,0,0,1,1,"Medicine",-1349,"Unaccompanied","Medicine staff"
399104,0,"Cash loans","F","N","Y",0,157500,573408,31234.5,495000,"Pensioner","Secondary / secondary special","Civil marriage","House / apartment",0.00702,-22511,365243,-11669,-4598,1,0,0,1,1,0,2,2,2,"TUESDAY",9,0,0,0,0,0,0,"XNA",-680,"Unaccompanied",NA
384667,0,"Cash loans","F","N","Y",0,112500,284400,16011,225000,"Pensioner","Higher education","Married","House / apartment",0.032561,-24242,365243,-9657,-4091,1,0,0,1,0,0,2,1,1,"SUNDAY",12,0,0,0,0,0,0,"XNA",0,"Unaccompanied",NA
364104,0,"Cash loans","F","N","Y",0,180000,254700,14751,225000,"Pensioner","Secondary / secondary special","Widow","House / apartment",0.008019,-24684,365243,-4574,-4070,1,0,0,1,0,0,1,2,2,"THURSDAY",13,0,0,0,0,0,0,"XNA",0,"Unaccompanied",NA
401859,0,"Cash loans","F","N","N",1,247500,1078200,34911,9e+05,"Commercial associate","Secondary / secondary special","Married","House / apartment",0.003069,-16668,-4967,-2652,-204,1,1,0,1,0,0,3,3,3,"FRIDAY",17,0,0,0,1,1,0,"Self-employed",-387,"Unaccompanied","Laborers"
108625,0,"Cash loans","M","N","Y",0,54000,288873,19435.5,238500,"Pensioner","Secondary / secondary special","Married","House / apartment",0.01885,-19269,365243,-7102,-2798,1,0,0,1,0,0,2,2,2,"TUESDAY",11,0,0,0,0,0,0,"XNA",-1158,"Unaccompanied",NA
327870,0,"Cash loans","F","Y","Y",0,157500,256500,29137.5,256500,"Commercial associate","Incomplete higher","Single / not married","House / apartment",0.026392,-8440,-1598,-6745,-1099,1,1,0,1,0,0,1,2,2,"WEDNESDAY",18,0,0,0,0,0,0,"Business Entity Type 3",-518,"Unaccompanied","HR staff"
344871,0,"Cash loans","F","N","Y",0,135000,990432,32863.5,855000,"Working","Secondary / secondary special","Separated","House / apartment",0.008575,-17287,-4826,-8504,-837,1,1,1,1,1,0,1,2,2,"TUESDAY",16,0,0,0,0,0,0,"Self-employed",-2352,"Unaccompanied","Cooking staff"
403201,0,"Cash loans","F","N","N",0,135000,380533.5,16893,328500,"Working","Incomplete higher","Married","House / apartment",0.020713,-19045,-434,-3353,-1704,1,1,0,1,0,0,2,3,3,"SATURDAY",6,0,0,0,0,0,0,"Self-employed",-1327,"Unaccompanied","Sales staff"
187029,0,"Cash loans","M","N","Y",0,135000,922500,27103.5,922500,"Working","Secondary / secondary special","Married","House / apartment",0.028663,-15478,-2281,-6610,-4383,1,1,0,1,0,0,2,2,2,"SUNDAY",8,0,0,0,0,0,0,"Self-employed",-829,"Unaccompanied","Laborers"
196933,0,"Cash loans","F","N","Y",0,135000,234369,13585.5,193500,"Pensioner","Higher education","Single / not married","House / apartment",0.019101,-22149,365243,-1101,-5697,1,0,0,1,1,0,1,2,2,"THURSDAY",17,0,0,0,0,0,0,"XNA",-2120,"Unaccompanied",NA
317949,0,"Cash loans","F","Y","N",0,117000,450000,16807.5,450000,"Commercial associate","Secondary / secondary special","Married","House / apartment",0.026392,-22265,-3858,-5372,-4682,1,1,0,1,0,0,2,2,2,"FRIDAY",10,0,0,0,0,1,1,"Trade: type 1",-332,"Unaccompanied","Managers"
259710,0,"Revolving loans","F","N","Y",0,130500,270000,13500,270000,"Working","Higher education","Single / not married","House / apartment",0.018634,-10180,-1149,-7902,-2436,1,1,0,1,0,1,1,2,2,"THURSDAY",15,0,0,0,0,1,1,"Business Entity Type 3",-491,"Unaccompanied","Managers"
299508,0,"Cash loans","M","N","Y",0,202500,143910,15268.5,135000,"Working","Secondary / secondary special","Married","House / apartment",0.005313,-14112,-2264,-4549,-2522,1,1,0,1,1,0,2,2,2,"WEDNESDAY",17,0,1,1,0,1,1,"Business Entity Type 3",-1844,"Unaccompanied","Laborers"
259368,0,"Cash loans","M","Y","Y",0,450000,325908,13936.5,247500,"Working","Secondary / secondary special","Married","With parents",0.00712,-10569,-2476,-1410,-3222,1,1,0,1,0,0,2,2,2,"THURSDAY",8,0,0,0,0,0,0,"Other",-1501,"Unaccompanied",NA
235588,0,"Cash loans","F","N","N",0,360000,1350000,129505.5,1350000,"Commercial associate","Higher education","Married","House / apartment",0.009657,-12935,-1787,-3503,-2480,1,1,0,1,0,0,2,2,2,"TUESDAY",11,0,0,0,0,0,0,"Insurance",-138,"Unaccompanied","Sales staff"
228803,0,"Cash loans","F","N","Y",1,211500,835380,42781.5,675000,"Commercial associate","Secondary / secondary special","Married","House / apartment",0.035792,-9861,-171,-1169,-1001,1,1,0,1,0,0,3,2,2,"THURSDAY",17,0,0,0,0,1,1,"Self-employed",-1880,"Unaccompanied","Sales staff"
277480,0,"Cash loans","F","N","Y",0,202500,315000,14814,315000,"Working","Secondary / secondary special","Single / not married","House / apartment",0.010966,-19291,-128,-5277,-2843,1,1,0,1,0,0,1,2,2,"THURSDAY",16,0,0,0,0,0,0,"Industry: type 3",-135,"Unaccompanied","Cleaning staff"
176144,0,"Cash loans","M","Y","N",0,135000,512338.5,25047,423000,"Commercial associate","Secondary / secondary special","Married","House / apartment",0.030755,-11533,-277,-5248,-3536,1,1,0,1,0,0,2,2,2,"WEDNESDAY",9,0,0,0,0,0,0,"Self-employed",-456,"Unaccompanied","Core staff"
344250,0,"Cash loans","F","N","Y",1,112500,454500,14791.5,454500,"Commercial associate","Secondary / secondary special","Married","House / apartment",0.018209,-15615,-318,-1447,-4909,1,1,0,1,0,0,3,3,3,"SATURDAY",7,0,0,0,0,0,0,"Business Entity Type 3",-1286,"Unaccompanied","Cooking staff"
438276,0,"Cash loans","M","N","Y",1,135000,948582,27864,679500,"Working","Secondary / secondary special","Married","With parents",0.018634,-12190,-3573,-4088,-4285,1,1,0,1,1,0,3,2,2,"FRIDAY",12,0,0,0,1,1,1,"Government",-2810,"Family","Core staff"
437067,0,"Cash loans","F","N","Y",2,180000,384273,20974.5,310500,"Commercial associate","Secondary / secondary special","Civil marriage","House / apartment",0.018801,-12097,-1626,-2325,-687,1,1,0,1,0,0,4,2,2,"WEDNESDAY",11,0,0,0,0,0,0,"Business Entity Type 3",-7,"Unaccompanied","Laborers"
173290,0,"Cash loans","M","Y","N",0,202500,112500,6925.5,112500,"Working","Secondary / secondary special","Married","House / apartment",0.028663,-9431,-973,-4081,-2108,1,1,0,1,0,0,2,2,2,"TUESDAY",13,0,0,0,0,1,1,"Self-employed",-1752,"Unaccompanied","Laborers"
440299,1,"Cash loans","F","N","N",0,112500,188460,9994.5,135000,"Working","Secondary / secondary special","Married","House / apartment",0.018029,-12478,-3445,-5684,-4829,1,1,0,1,0,0,2,3,3,"WEDNESDAY",9,0,0,0,0,0,0,"Other",-1775,"Unaccompanied","Cooking staff"
114236,0,"Cash loans","M","Y","Y",2,450000,547344,30690,472500,"Commercial associate","Higher education","Married","House / apartment",0.04622,-12972,-3945,-2919,-4032,1,1,0,1,1,0,4,1,1,"THURSDAY",14,0,0,0,0,0,0,"Business Entity Type 3",-1356,"Unaccompanied","Managers"
327118,0,"Cash loans","F","Y","Y",0,135000,360000,18378,360000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",0.00823,-15433,-361,-6805,-4879,1,1,1,1,0,0,1,2,2,"WEDNESDAY",11,0,0,0,0,0,0,"Trade: type 3",-944,"Unaccompanied","Sales staff"
455527,0,"Cash loans","M","N","Y",0,144000,473760,51151.5,450000,"Working","Secondary / secondary special","Married","House / apartment",0.04622,-14232,-703,-753,-773,1,1,1,1,1,0,2,1,1,"SUNDAY",15,0,1,1,0,1,1,"Self-employed",-476,"Unaccompanied","Drivers"
232436,0,"Cash loans","M","Y","Y",0,225000,1288350,37800,1125000,"Commercial associate","Secondary / secondary special","Married","With parents",0.00823,-14729,-3866,-7444,-4870,1,1,0,1,0,0,2,2,2,"SATURDAY",10,0,0,0,0,0,0,"Agriculture",-1118,"Unaccompanied","Managers"
222020,0,"Cash loans","M","Y","N",0,180000,754740,20038.5,630000,"Working","Higher education","Married","House / apartment",0.019101,-15617,-327,-1690,-3456,1,1,0,1,0,0,2,2,2,"MONDAY",13,0,0,0,1,1,1,"Business Entity Type 1",-7,"Unaccompanied","High skill tech staff"
117158,0,"Cash loans","F","N","Y",0,180000,284400,16456.5,225000,"Pensioner","Higher education","Married","House / apartment",0.019101,-24029,365243,-4613,-4788,1,0,0,1,0,0,2,2,2,"FRIDAY",13,0,0,0,0,0,0,"XNA",-1619,"Unaccompanied",NA
395322,0,"Cash loans","M","N","N",0,112500,1235691,36261,967500,"Commercial associate","Higher education","Separated","Municipal apartment",0.018634,-18469,-1279,-10524,-1632,1,1,0,1,0,0,1,2,2,"FRIDAY",10,0,0,0,0,0,0,"Business Entity Type 3",-2513,"Family","Laborers"
249442,0,"Cash loans","F","Y","Y",0,90000,253737,23607,229500,"Commercial associate","Secondary / secondary special","Married","House / apartment",0.010147,-17950,-3119,-7254,-1504,1,1,0,1,0,0,2,2,2,"MONDAY",17,0,0,0,0,0,0,"Construction",-31,"Family","Laborers"
303239,0,"Cash loans","F","N","N",0,72000,117162,11542.5,103500,"Pensioner","Secondary / secondary special","Widow","House / apartment",0.010276,-23671,365243,-11021,-4009,1,0,0,1,0,0,1,2,2,"MONDAY",15,0,0,0,0,0,0,"XNA",-596,"Unaccompanied",NA
214689,1,"Cash loans","M","N","Y",0,180000,1024290,30078,855000,"Working","Secondary / secondary special","Married","House / apartment",0.009334,-17728,-1021,-4426,-1037,1,1,1,1,1,0,2,2,2,"WEDNESDAY",15,0,0,0,0,0,0,"Business Entity Type 3",-2517,"Unaccompanied","Laborers"
376898,0,"Cash loans","M","N","N",2,315000,450000,41773.5,450000,"Commercial associate","Higher education","Married","House / apartment",0.018209,-17787,-5734,-1360,-1338,1,1,0,1,1,0,4,3,3,"WEDNESDAY",11,0,0,0,0,0,0,"Business Entity Type 3",-2,"Unaccompanied","Managers"
174003,0,"Cash loans","M","N","N",0,202500,779688,33165,630000,"Working","Secondary / secondary special","Separated","Municipal apartment",0.006305,-14429,-1188,-125,-4549,1,1,0,1,0,0,1,3,3,"WEDNESDAY",3,0,0,0,0,0,0,"Business Entity Type 1",-2387,"Spouse, partner","Security staff"
273749,0,"Cash loans","M","Y","Y",0,270000,1506816,47443.5,1350000,"Pensioner","Secondary / secondary special","Married","House / apartment",0.019689,-22375,365243,-11219,-3970,1,0,0,1,0,0,2,2,2,"WEDNESDAY",7,0,0,0,0,0,0,"XNA",-359,"Unaccompanied",NA
312109,0,"Cash loans","M","Y","Y",0,135000,612612,31410,495000,"Working","Secondary / secondary special","Married","House / apartment",0.014464,-9235,-1379,-231,-1779,1,1,0,1,0,0,2,2,2,"WEDNESDAY",4,0,0,0,0,0,0,"Housing",-4,"Unaccompanied","Laborers"
411781,0,"Cash loans","M","Y","Y",0,90000,526491,19039.5,454500,"Working","Secondary / secondary special","Married","House / apartment",0.00702,-15348,-4674,-9413,-4690,1,1,1,1,0,0,2,2,2,"WEDNESDAY",14,0,0,0,0,0,0,"Other",-483,"Unaccompanied",NA
392637,0,"Cash loans","M","N","N",0,148500,651816,19890,495000,"Working","Secondary / secondary special","Married","House / apartment",0.020246,-21644,-1810,-8849,-5052,1,1,0,1,0,0,2,3,3,"SATURDAY",7,0,0,0,0,0,0,"Construction",-7,"Unaccompanied","Laborers"
175584,0,"Cash loans","F","Y","N",1,157500,454500,44950.5,454500,"Working","Higher education","Civil marriage","House / apartment",0.030755,-13620,-1121,-6978,-4118,1,1,0,1,1,0,3,2,2,"WEDNESDAY",17,0,0,0,0,0,0,"Government",-1697,"Family","Core staff"
279236,0,"Cash loans","F","N","Y",0,54000,555273,18040.5,463500,"Working","Secondary / secondary special","Married","House / apartment",0.031329,-15198,-7309,-5498,-1788,1,1,0,1,0,0,2,2,2,"FRIDAY",12,0,0,0,0,0,0,"Industry: type 9",-295,"Unaccompanied","Cleaning staff"
358788,0,"Cash loans","F","N","N",0,157500,285727.5,12105,285727.5,"Working","Secondary / secondary special","Married","House / apartment",0.003122,-18881,-3153,-11307,-2296,1,1,1,1,0,0,2,3,3,"WEDNESDAY",12,0,0,0,1,1,1,"Restaurant",-985,"Family","Cooking staff"
215636,0,"Cash loans","M","Y","Y",1,225000,1467612,58203,1350000,"Working","Secondary / secondary special","Married","House / apartment",0.00823,-14622,-1422,-2459,-4896,1,1,0,1,0,0,3,2,2,"SATURDAY",13,0,0,0,0,1,1,"Self-employed",-968,"Unaccompanied","Drivers"
150608,0,"Cash loans","M","N","Y",0,103500,52128,5602.5,45000,"Commercial associate","Higher education","Married","House / apartment",0.010276,-10505,-1271,-1133,-3198,1,1,0,1,0,1,2,2,2,"WEDNESDAY",18,0,0,0,0,0,0,"Industry: type 7",-2338,"Family","Laborers"
411150,0,"Cash loans","F","N","Y",0,202500,1575000,43443,1575000,"Commercial associate","Higher education","Married","House / apartment",0.028663,-10160,-409,-2776,-1124,1,1,0,1,0,0,2,2,2,"MONDAY",16,0,0,0,0,1,1,"Business Entity Type 3",-807,"Family","Laborers"
248950,0,"Revolving loans","M","Y","Y",0,135000,405000,20250,405000,"Working","Secondary / secondary special","Married","House / apartment",0.035792,-18478,-6195,-30,-1619,1,1,0,1,0,0,2,2,2,"SUNDAY",16,0,0,0,0,0,0,"Telecom",-2408,"Unaccompanied","Drivers"
336318,0,"Cash loans","M","Y","Y",0,126000,148365,13738.5,135000,"Pensioner","Secondary / secondary special","Married","House / apartment",0.020246,-20418,365243,-10843,-3940,1,0,0,1,1,0,2,3,3,"MONDAY",11,0,0,0,0,0,0,"XNA",-1223,"Unaccompanied",NA
125719,0,"Cash loans","F","N","Y",0,135000,1082214,31770,945000,"Working","Secondary / secondary special","Married","House / apartment",0.011657,-22402,-2385,-4611,-4058,1,1,0,1,0,0,2,1,1,"WEDNESDAY",10,0,0,0,0,0,0,"Kindergarten",-965,"Unaccompanied","Cleaning staff"
267798,0,"Cash loans","F","N","Y",0,270000,1460691,54261,1363500,"Commercial associate","Higher education","Married","House / apartment",0.032561,-19949,-1667,-9086,-1376,1,1,0,1,0,0,2,1,1,"FRIDAY",9,0,0,0,0,0,0,"Business Entity Type 3",-1,"Unaccompanied","High skill tech staff"
394349,0,"Cash loans","F","Y","Y",0,450000,1125000,47794.5,1125000,"Working","Higher education","Married","Co-op apartment",0.026392,-16527,-2462,-7323,-61,1,1,0,1,1,1,2,2,2,"WEDNESDAY",16,0,0,0,0,0,0,"Self-employed",-3535,"Unaccompanied","Managers"
129602,0,"Cash loans","F","Y","Y",1,189000,284400,18306,225000,"Working","Higher education","Civil marriage","House / apartment",0.04622,-13762,-209,-7706,-1882,1,1,0,1,0,0,3,1,1,"MONDAY",17,0,1,1,0,0,0,"Government",-1807,"Unaccompanied",NA
223641,0,"Cash loans","F","Y","Y",0,123750,755190,56592,675000,"Working","Secondary / secondary special","Married","House / apartment",0.020713,-17873,-2661,-3975,-1361,1,1,0,1,0,0,2,3,3,"TUESDAY",9,0,0,0,0,0,0,"Kindergarten",-1655,"Spouse, partner","Managers"
449653,0,"Cash loans","F","N","Y",1,202500,1024740,43546.5,9e+05,"Working","Secondary / secondary special","Married","House / apartment",0.04622,-17589,-1636,-52,-1149,1,1,0,1,0,1,3,1,1,"WEDNESDAY",12,0,0,0,0,1,1,"Trade: type 3",0,"Spouse, partner","Cooking staff"
226761,0,"Cash loans","F","N","Y",1,157500,675000,34596,675000,"Working","Secondary / secondary special","Married","House / apartment",0.010556,-13000,-3576,-5513,-2985,1,1,1,1,0,0,3,3,3,"SATURDAY",10,0,0,0,0,0,0,"Other",-126,"Unaccompanied","HR staff"
225366,0,"Cash loans","M","Y","N",0,234000,675000,43645.5,675000,"Pensioner","Secondary / secondary special","Married","House / apartment",0.072508,-23440,365243,-8038,-4671,1,0,0,1,1,0,2,1,1,"TUESDAY",14,0,0,0,0,0,0,"XNA",-3,"Family",NA
359539,0,"Cash loans","F","Y","N",1,270000,497520,39438,450000,"Working","Secondary / secondary special","Separated","House / apartment",0.010147,-10503,-1491,-3392,-2811,1,1,0,1,1,0,2,2,2,"MONDAY",9,0,0,0,0,0,0,"Trade: type 3",-772,"Unaccompanied","Accountants"
208861,0,"Cash loans","M","N","Y",1,157500,971280,51876,9e+05,"Commercial associate","Higher education","Married","With parents",0.030755,-13777,-4257,-313,-5205,1,1,0,1,0,0,3,2,2,"WEDNESDAY",9,0,0,0,0,1,1,"Trade: type 7",-1385,"Unaccompanied",NA
135346,0,"Cash loans","F","N","Y",1,126000,444420,18958.5,337500,"State servant","Higher education","Single / not married","House / apartment",0.002134,-17768,-4926,-2135,-1303,1,1,0,1,0,0,2,3,3,"TUESDAY",12,0,0,0,0,0,0,"Medicine",-1711,"Unaccompanied","Medicine staff"
344492,0,"Cash loans","F","N","N",2,112500,50940,5535,45000,"Working","Higher education","Separated","House / apartment",0.00733,-13388,-803,-7308,-4804,1,1,0,1,0,0,3,2,2,"THURSDAY",13,0,0,0,0,0,0,"School",-564,"Unaccompanied","Core staff"
394710,0,"Cash loans","F","N","Y",0,112500,755190,30078,675000,"Working","Secondary / secondary special","Single / not married","House / apartment",0.020713,-19663,-3661,-10776,-3180,1,1,0,1,0,0,1,3,3,"SUNDAY",7,0,0,0,0,1,1,"Business Entity Type 3",-1421,"Unaccompanied","Laborers"
265130,0,"Cash loans","F","N","N",0,81000,675000,29862,675000,"Working","Secondary / secondary special","Married","House / apartment",0.030755,-22275,-11277,-10232,-4751,1,1,1,1,1,0,2,2,2,"FRIDAY",9,0,0,0,0,0,0,"Housing",-280,"Unaccompanied","Laborers"
157545,0,"Cash loans","M","N","N",0,292500,180000,21492,180000,"Commercial associate","Higher education","Separated","With parents",0.030755,-16505,-918,-1352,-30,1,1,0,1,1,0,1,2,2,"SATURDAY",11,0,0,0,0,0,0,"Business Entity Type 3",-523,"Family","Managers"
418846,1,"Cash loans","M","Y","Y",1,270000,384048,18031.5,270000,"Working","Secondary / secondary special","Single / not married","House / apartment",0.011657,-12885,-4991,-7028,-4231,1,1,0,1,0,0,2,1,1,"MONDAY",10,0,0,0,0,1,1,"Industry: type 11",0,"Unaccompanied","Drivers"
381582,0,"Cash loans","F","Y","N",0,58500,539100,22837.5,450000,"Pensioner","Secondary / secondary special","Married","House / apartment",0.00733,-23637,365243,-3153,-4551,1,0,0,1,1,0,2,2,2,"FRIDAY",14,0,0,0,0,0,0,"XNA",-710,"Unaccompanied",NA
447271,0,"Cash loans","F","N","Y",0,157500,622413,31909.5,495000,"Commercial associate","Secondary / secondary special","Civil marriage","House / apartment",0.018029,-7868,-630,-975,-539,1,1,0,1,0,0,2,3,3,"THURSDAY",9,0,0,0,1,1,0,"Self-employed",-319,"Unaccompanied","Sales staff"
220612,0,"Cash loans","M","N","N",1,405000,318528,20484,252000,"Working","Secondary / secondary special","Married","With parents",0.009657,-12675,-1328,-1273,-4078,1,1,0,1,0,0,3,2,2,"TUESDAY",13,0,0,0,0,0,0,"Business Entity Type 1",0,"Unaccompanied","Drivers"
265731,0,"Cash loans","F","N","Y",0,270000,824823,24246,688500,"Commercial associate","Higher education","Separated","House / apartment",0.0105,-19103,-971,-7864,-2650,1,1,0,1,0,0,1,3,3,"FRIDAY",14,0,0,0,0,0,0,"Business Entity Type 3",-2534,"Unaccompanied","Accountants"
179682,0,"Cash loans","M","Y","N",0,337500,270000,18171,270000,"Working","Incomplete higher","Married","House / apartment",0.028663,-11588,-2710,-4919,-2357,1,1,0,1,0,0,2,2,2,"WEDNESDAY",14,0,0,0,0,0,0,"Business Entity Type 3",-1760,"Unaccompanied",NA
210922,0,"Revolving loans","F","N","Y",0,337500,765000,38250,765000,"Commercial associate","Higher education","Married","House / apartment",0.018209,-13421,-3496,-2961,-2589,1,1,0,1,0,0,2,3,3,"THURSDAY",13,0,0,0,0,0,0,"Self-employed",-31,"Unaccompanied","Managers"
425591,0,"Cash loans","F","Y","N",0,112500,1051294.5,30870,918000,"Commercial associate","Secondary / secondary special","Married","House / apartment",0.025164,-11833,-857,-2601,-3301,1,1,0,1,0,0,2,2,2,"SATURDAY",11,0,0,0,0,0,0,"Self-employed",-892,"Unaccompanied","Sales staff"
